instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿lit.ar.0001,﻿cathedral,﻿St. Andrew's Cathedral,English,﻿Church enlarged,,,,﻿Pulaski County,﻿Little Rock,﻿Little Rock,﻿AR,,34.7425025,-92.2723403,,,,,﻿e_fitzgerald_001,﻿Rt. Rev.,﻿E. Fitzgerald,﻿D.D.,,,,,,1870.0,LittleRock
﻿lit.ar.0001,﻿cathedral,﻿St. Andrew's Cathedral,English,﻿Church enlarged,,,,﻿Pulaski County,﻿Little Rock,﻿Little Rock,﻿AR,,34.7425025,-92.2723403,,,,,﻿p_reilly_001,﻿Very Rev.,﻿P. Reilly,,﻿V.G.,,,,,1870.0,LittleRock
﻿lit.ar.0001,﻿cathedral,﻿St. Andrew's Cathedral,English,﻿Church enlarged,,,,﻿Pulaski County,﻿Little Rock,﻿Little Rock,﻿AR,,34.7425025,-92.2723403,,,,,﻿w_ohiggins_001,﻿Rev.,﻿W. O'Higgins,,,,,,,1870.0,LittleRock
﻿lit.ar.0002,﻿church,not recorded,English,,,,﻿Woodruff County,﻿Woodruff County,﻿Augusta,﻿Augusta,﻿AR,,35.2823375,-91.3618239,,﻿attended from Pocahontas,,,,,,,,,,,,1870.0,LittleRock
﻿lit.ar.0003,﻿church,not recorded,English,﻿church commenced,,,﻿Independence County,﻿Independence County,﻿Batesville,﻿Batesville,﻿AR,,35.7702304,-91.6532669,,﻿attended from Pocahontas,,,,,,,,,,,,1870.0,LittleRock
﻿lit.ar.0004,﻿church,not recorded,English,,,,﻿Ouachita County,﻿Ouachita County,﻿Camden,﻿Camden,﻿AR,,33.58285120000001,-92.9375739,,﻿attended from Little Rock,,,,,,,,,,,,1870.0,LittleRock
﻿lit.ar.0005,﻿church,not recorded,English,,,,﻿Monroe County,﻿Monroe County,﻿Clarendon,﻿Clarendon,﻿AR,,34.6926398,-91.30920859999999,,﻿attended from Little Rock,,,,,,,,,,,,1870.0,LittleRock
﻿lit.ar.0006,﻿church,not recorded,English,,,,﻿Prairie County,﻿Prairie County,﻿Du Vall's Bluff,﻿DeValls Bluff,﻿AR,,34.785121999999994,-91.4583862,,﻿attended from Little Rock,,,,,,,,,,,,1870.0,LittleRock
﻿lit.ar.0007,﻿church,not recorded,English,,,,﻿Pulaski County,﻿Pulaski County,﻿Fourche Settlement,﻿Otter Creek Crystal,﻿AR,,34.675363,-92.410166,,﻿attended from Little Rock,,,,,,,,,,,,1870.0,LittleRock
﻿lit.ar.0008,﻿church,not recorded,English,﻿church to be built this year,,,﻿Hot Springs County,﻿Garland County,﻿Hot Springs,﻿Hot Springs,﻿AR,,34.5077615,-93.0546003,,,,,,,,,,,,,,1870.0,LittleRock
﻿lit.ar.0009,﻿church,not recorded,English,,,,﻿Jackson County,﻿Jackson County,﻿Jacksonport,﻿Jacksonport,﻿AR,,35.6419297,-91.30893459999999,,﻿attended from Pocahontas,,,,,,,,,,,,1870.0,LittleRock
﻿lit.ar.0010,﻿church,not recorded,English,,,,﻿Lawrence County,﻿Lawrence County,﻿Powhatan,﻿Powhatan,﻿AR,,36.082484,-91.119469,,﻿attended from Pocahontas,,,,,,,,,,,,1870.0,LittleRock
﻿lit.ar.0011,﻿church,not recorded,English,﻿church to be built this year,,,﻿Randolph County,﻿Randolph County,﻿Pocahontas,﻿Pocahontas,﻿AR,,36.2632561,-90.9716953,,,,,﻿jas_s_kean_001,﻿Rev.,﻿Jas. S. Kean,,,,,,,1870.0,LittleRock
﻿lit.ar.0012,﻿church,not recorded,English,,,,﻿Sevier County,﻿Sevier County,﻿Paraclifta,﻿Paraclifta Township,﻿AR,,33.837743200000006,-94.1718542,,﻿attended from Little Rock,,,,,,,,,,,,1870.0,LittleRock
﻿lit.ar.0013,﻿church,not recorded,English,,,,﻿Little River County,﻿Little River County,﻿Rocky Comfort,﻿Rocky Comfort,﻿AR,,33.7054919,-94.4054422,,﻿attended from Little Rock,,,,,,,,,,,,1870.0,LittleRock
﻿lit.ar.0014,﻿church,not recorded,English,﻿Steps have been taken to build churches in nearly all the stations attended from Little Rock,,,﻿Hempstead County,﻿Hempstead County,﻿Washington,﻿Washington,﻿AR,,33.7748435,-93.6830214,,﻿attended from Little Rock,,,,,,,,,,,,1870.0,LittleRock
